PetID,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4
803c3b444,-1.589222,1.1814812,0.9758531,0.09192434,-1.0375091
805dcae38,-2.556442,-0.23654148,1.1170526,0.7682969,0.21713722
80f8877f8,-1.0848498,1.1428472,0.72194636,0.05691546,-1.0929841
81573a25f,-0.9142929,0.89685994,0.3969535,0.021853555,-0.40364867
81670cf7e,-2.4428706,0.6114632,0.75983226,-0.2817521,1.6016668
8328ec7f4,-1.6955111,0.005224742,1.5892854,0.4066097,-0.500185
839aa5fd0,-1.5796291,1.0588237,0.34131074,0.46632227,-0.2575703
83dff4077,-1.0500968,0.35355484,0.898401,0.29495454,-0.51414114
83ea92fcc,-1.1994885,-0.31593412,0.42311817,0.76395524,0.5348082
84057a73d,-4.259391,-1.6388328,0.105260715,1.6899519,4.0870323
8411ba490,-1.2360821,-0.078354366,1.2038183,0.6715192,-0.46798238
8415aff49,-0.7894845,0.64065355,0.36553362,0.016648721,-0.3395374
84222fa53,-2.379325,0.025996156,0.63799393,0.38869452,1.1107904
8468db069,-1.5754137,0.57344043,0.878712,0.12804551,0.09079343
84ce5f32b,-1.5631145,2.1330788,0.43268624,0.5021565,-1.7541996
84fdd34c7,-2.098526,-1.6109784,1.1135668,0.6730446,2.032662
8563d2004,-0.73647577,0.8003934,1.0930699,-0.17401174,-1.1113924
85a0bad4f,-1.678195,-0.44853273,1.6771753,0.6033986,-0.12248124
85ff0f493,-3.4125874,-0.68231857,1.1668689,0.17888618,2.8751056
861af7cd5,-0.19258094,2.184637,1.1323026,-0.54676014,-2.8045819
8623ecf43,-2.6064413,-0.33956745,1.5861171,0.84833616,0.27825546
87a243fe6,-1.6223412,0.6369669,0.28770772,0.48400483,0.27581635
880a0ac07,-2.263543,0.5506955,1.0774691,0.58611166,0.08098514
881d46cc0,-1.2716721,0.028801419,0.6256007,0.9035373,-0.2736417
88a264f0d,-2.3084314,0.044290766,0.9771911,0.9600312,0.13611154
88ac92eed,-3.1536858,-1.5647151,1.2215208,1.4307649,2.0994895
8910ea0f4,-2.239757,0.5665627,1.2132492,0.69974387,-0.53749615
897fde926,-1.1690696,1.1346422,0.69079566,0.9380544,-1.5439446
8a030b8f0,-1.9602851,0.6665319,0.3423847,0.86681104,0.37434876
8a17130c3,-0.695616,0.47288662,0.40794086,-0.1688629,-0.25004688
8a3c86cde,-1.98695,-0.25491068,0.47728702,0.8434389,0.75856364
8a4e70a21,-2.459485,0.26317433,0.9198983,1.497055,-0.01972086
8a6f0c997,-0.18014932,1.8583528,0.9545896,-0.45896634,-2.3520849
8ae60c34e,-2.3392382,-0.27230403,0.99132556,0.295238,1.2824541
8afeab374,-0.77715564,1.199183,0.19414037,0.37813616,-1.1452419
8b396d0f4,-0.9884439,0.033435784,0.55899334,0.15210983,0.09830329
8b63e1b21,-3.357088,-0.94261205,0.7134853,0.91162896,2.5879796
8b94ae06d,-1.0178217,0.64532316,0.2164313,0.19094928,-0.08247451
8b9d9a18b,-2.7238843,-0.57041407,1.1465203,1.166087,1.0673497
8bb1c8a6f,-1.7957883,-0.7775444,-0.06884164,0.188192,2.405146
8c0eb7188,-0.5401599,1.9964099,1.2295369,-0.71431464,-2.0750268
8c10b6035,-1.6824187,1.1433254,1.5354016,0.08955063,-1.3335503
8c2e6c331,-2.700286,-0.7519787,0.89981616,1.2235659,1.4583204
8d08f7b70,-1.0969001,1.5733116,0.64666677,0.3795405,-1.8432999
8d0f8ad16,-2.469567,-0.16879857,0.9211623,0.7222598,0.7988057
8d676283f,-2.1655066,-0.16773003,1.8714955,1.2779194,-0.87621313
8daa38a67,-0.73000133,0.013774119,0.7374755,0.2575734,-0.3094188
8df053c7e,-1.5644736,1.3214107,0.1329772,0.19289221,-0.14201646
8e3b1dcd1,-3.1914697,-0.78061247,0.9925358,1.3548031,1.6213745
8e77a97ac,-1.1775521,0.9824029,0.94762903,-0.26142183,-0.51598376
8e92ebde6,-2.0525668,1.2268975,0.80221105,0.6298546,-0.7822859
8eb5d1d04,-2.7923555,-0.9392551,0.59899616,1.0725918,1.8624992
8f2c9671d,-1.2409619,0.5551867,1.377611,0.05889448,-0.89781785
8f47e7ad3,-0.9414863,1.5552181,1.4968017,-0.7421119,-1.334017
8f860b014,-1.5301766,0.56317717,1.3333547,-0.25605127,-0.29989338
8facdc86a,-2.6698487,0.15696457,0.90846586,0.97682995,0.74951065
8fc9d6c1a,-1.9741313,-0.31494936,0.954263,0.7499861,0.67717856
8fddd8a5b,-1.1262882,0.87818563,0.5667409,0.63255554,-1.0856258
8ff2c63c4,-3.0046172,-0.35639516,-0.020050399,1.240174,2.018633
90c5437de,-1.2715306,-0.25057063,1.0512577,0.64564776,-0.22118694
90e582b0c,-1.8718258,0.6402572,2.0623071,0.59951913,-1.6228715
91054dc16,-1.2939711,-0.9709202,0.32024282,-0.0046033375,1.694536
91633ef0b,-2.486887,0.6053275,0.25823015,0.2854327,1.4055513
917c0bc2b,-2.1689248,-0.7538237,0.83159065,0.7178861,0.7926489
917ca93b3,-1.3975756,0.5222522,0.7742362,0.20140083,-0.100761235
918fab9e8,-1.7957811,1.0840682,0.4435501,0.37033573,-0.42058602
91c4cb54d,-1.808253,0.07787738,0.04740619,-0.22783597,1.6939969
92a038846,-0.7818821,1.818497,0.6013697,-0.43016037,-1.4585757
934546487,-2.290836,-0.5061578,0.22074865,0.662265,1.7572427
93b1ca32c,-1.9676813,-0.7310854,0.8468942,1.4907801,0.6069151
941880ea3,-1.2136874,1.20332,1.7532326,-0.19157892,-1.3853687
94563fe71,-1.5814521,-0.2239717,0.51346165,0.011654738,1.1480159
94a4357dd,-1.8044564,0.49273643,-0.75388294,0.895374,1.1215737
94b587221,-2.8717773,-0.16695252,0.90442103,0.6669209,1.3911979
95bf103d8,-1.5192299,-0.1868608,0.86864936,-0.22860838,0.6839784
95f2b5dc1,-1.5972899,-0.008127362,0.95917344,0.14013083,0.5085672
962c84aa9,-1.7360401,-0.75240374,1.5948374,0.6914081,0.010372901
96462a567,-2.2911007,0.6976146,1.0147043,0.50336254,0.20689243
965054b9e,-2.0635695,0.0779521,0.8820444,0.86952764,0.03490012
96607bca0,-1.8218126,0.080849476,0.74139905,0.70973235,0.31530347
967ee6c2e,-1.1301274,1.3624631,0.99183625,0.26676786,-1.3140061
9699a3d34,-2.9264889,0.055064477,-0.47177824,0.35727316,2.8801332
987095c9c,-1.7595077,0.6397231,0.99659437,0.4915832,-0.7351872
98b1b003d,-1.5085119,1.2603704,1.5625085,0.10596703,-1.2028238
98bcfde91,-1.2750586,-0.38027787,0.6312481,0.72588307,0.24529192
9945b5ac5,-1.5860555,1.0958157,1.374076,0.36445498,-1.4682839
99558ec92,-2.6373465,-0.8153368,0.56664336,0.79187346,2.3056924
996b92780,-0.54516995,1.0629741,0.8677941,0.21269418,-1.5658711
99cbd42dc,-2.8790612,-0.07820452,0.31906176,0.08903758,2.208264
9a609ef71,-1.5484937,0.57680464,0.7392667,0.43450657,-0.66338277
9b09114c4,-3.9845114,-0.15734476,-0.04952249,1.6853064,2.791304
9bfb6a77f,-2.2823598,0.74236095,0.988898,-0.14426877,0.8310176
9c296a253,-1.9738779,0.05529982,1.0470369,0.24326621,0.54883325
9cac98ce6,-1.8149016,0.64132875,1.2558489,0.269572,-0.8663191
9cda44cdf,-2.0376186,0.057069592,-0.14464134,0.7653919,1.4308776
9d4f21d40,-1.8348144,0.42184016,0.43328187,-0.32203808,0.9833581
9d71eb546,-2.0803092,0.038845472,0.20592803,1.7747039,-0.15550229
9d82e4438,-1.3773153,-0.00959485,0.14957385,0.7324445,0.67263544
9dfee7db3,-3.0215366,-0.57325274,0.1865878,1.5069495,2.046406
9e4e77074,-1.0981324,1.4136324,0.9762514,0.18419775,-1.5696387
9e758c0b0,-0.74875695,0.6354485,0.061834946,-0.28698745,-0.2202642
9ea3739e8,-1.868866,-0.32144997,0.19370104,0.19969617,1.4625952
9ebe2f16c,-1.6579963,1.18197,1.062,0.25833544,-0.8558521
9eca51592,-1.9368817,0.30298597,-0.2877957,1.0911684,0.77503943
9f341e7af,-1.9262757,-0.16151929,0.74105096,0.87872213,0.4327592
9fb0aedb7,-2.0043914,-0.5960096,0.16130441,1.012532,1.2804439
9fd0556db,-3.0106165,-0.4418542,1.2446184,0.9139544,1.3293476
9fe96f804,-0.6390249,0.55033726,1.4261525,0.43000096,-1.9302835
9feae89ad,-1.5904173,0.57300955,1.0811198,-0.092418864,-0.15775491
9ff4a6c4f,-0.8021192,1.0657263,0.6013279,0.24977069,-1.2997068
a080c1037,-1.5858194,-0.2768849,0.45768654,0.13672335,1.056347
a0cc9df12,-1.93886,0.17027454,0.8333842,1.1343273,-0.47146526
a124a31ee,-2.0469344,0.17605165,0.45982525,0.8132883,0.6894338
a1a9e48a6,-1.8785361,0.45220655,0.6027992,0.44010296,0.083236985
a2b226c6c,-2.5457118,-0.40705404,0.9851136,0.35582414,1.6007898
a2d87dd35,-1.2967883,1.4941684,0.5446359,-0.375765,-0.62073225
a31b05e99,-1.5587258,-0.10663215,0.9835073,0.44744465,0.066393934
a36b60379,-1.8211173,0.7220436,0.7609152,0.100743726,0.44635117
a39ad6dc7,-1.0827212,0.8952342,0.6063092,-0.02367788,-0.5447717
a3a4e1dd7,-1.7330134,0.17015779,1.2965493,0.7268554,-0.4764311
a427984f4,-2.64451,-0.80115956,0.5970083,1.0680972,1.9533213
a42c62fc0,-1.0525836,0.33170533,-0.38095117,0.37266856,0.5427868
a543418a3,-2.7120144,-0.73661286,-0.5770987,1.5172149,2.246243
a554dbeca,-1.2526498,0.79890966,1.0924946,0.0887434,-0.48070434
a55f8d58a,-1.7528439,0.9400847,1.4393518,0.25497139,-0.98915225
a56d6eceb,-0.5253654,1.1827663,0.35862687,-0.00044067577,-0.9813916
a5a4c2890,-1.797387,-0.3197355,0.5877592,0.7997776,0.52836204
a6171ee98,-1.6321254,0.72847,0.38675544,0.22461621,0.06621567
a669b77aa,-0.52882195,0.79593945,0.46710658,-0.5726537,-0.42090133
a7eb03730,-3.604782,-1.5030496,0.3559171,1.1292782,3.499786
a8055a2ba,-2.3500488,-0.2012741,1.457674,1.5165093,-0.56922936
a8e5ae23a,-3.1366765,-0.5205129,1.1057082,0.54970044,1.8771838
aa03b987e,-2.4075797,1.2603288,0.6713723,-0.08546823,0.22628239
aa32ec730,-1.8440571,1.3076133,0.38867402,0.47634456,-0.45892194
aa88c3b97,-1.7154907,-0.9404305,0.25774097,0.46135858,1.866351
aac68c707,-1.4059601,1.2366878,1.0367094,0.23897766,-1.332529
ab4ef2577,-1.5100651,1.2550652,0.7686723,0.32127166,-0.8286255
abe8790ba,-0.8161457,0.9471763,0.7624607,0.010583866,-0.9783865
ac35bae60,-1.8822244,1.1231835,0.949686,0.09745878,-0.43622234
ac59f3533,-1.3623148,0.47944853,1.2655177,-0.4109112,-0.40360865
ac6adc2e4,-2.4477515,0.33560702,1.0679768,1.2082531,-0.22086862
acb9e48ff,-2.8498151,-0.17952445,0.6312319,0.84068424,1.0203924
ad491b969,-1.8766708,0.71395224,1.0362374,0.20903651,-0.13988997
ada57411b,-1.3625442,0.95491934,1.2559323,0.70802236,-1.5071697
aded1fafc,-1.3642625,1.4433826,0.8463514,0.5908692,-1.5951921
adfd0f0bc,-0.8387218,0.3652604,1.396058,0.06398673,-1.0503895
adff46aad,-2.948084,0.8144625,0.6277365,0.2091177,1.2385979
ae19ab91d,-1.7130846,-0.28113714,-0.096888185,1.0567808,0.99345636
ae2c2b372,-0.23477611,-0.0032829344,0.4289945,-0.53633344,0.2127718
ae3ff3cbc,-0.9647276,0.91754234,0.7492828,0.07038312,-0.98177207
ae524a36a,-2.2485607,0.012984179,1.3186918,0.749555,0.18948394
aeda0ac0d,-1.7010531,0.5180819,0.4086182,0.68429554,-0.039475758
af32c8be0,-2.056931,0.2873103,0.8559204,0.5792238,0.5548387
af8cd40e0,-3.6577063,-1.0236504,-0.030148802,0.93769205,3.8656657
b00ce0fd0,-1.2124186,0.35311484,1.1010054,0.06751995,-0.31763673
b0855d1dd,-1.6068801,0.15834802,1.3546073,0.4494997,-0.4936007
b16afc5dc,-0.494787,1.5473554,1.4144115,-0.33298805,-2.3104997
b16c55a91,-2.8864865,-1.5040925,0.65528035,1.2093393,2.578804
b1cb5d0ec,-1.1858757,0.68397516,1.0543886,0.32042083,-0.8959446
b2385d700,-1.3069159,1.0328053,0.9641008,0.3880115,-1.2388163
b268202d8,-1.5060898,0.25196326,0.42857,0.2481568,0.5861975
b2c120250,-1.4649369,0.9509886,0.899487,0.5059289,-0.79433477
b38e94f39,-1.1221403,-0.32508814,0.28394103,0.70120513,0.5355118
b3ae374f7,-2.5436258,1.0845224,1.790849,-0.6414866,0.30885908
b3db0fa59,-2.9223654,0.85163593,0.51300883,1.0649478,0.20526265
b4446dca3,-0.9014807,0.21181543,0.5048835,0.022608202,0.2437412
b48b65ef2,-2.73868,0.08979232,1.4950258,0.7226111,0.3923029
b4d16b6f6,-1.0779215,0.15634918,0.03891237,0.3232378,0.6545216
b4d341b10,-1.6990949,-0.5973569,0.7429295,0.41895053,1.0428276
b551658f4,-2.3963854,-1.307447,0.5828026,1.1028368,1.9671402
b5974bdd0,-2.069786,1.1211504,0.87159985,0.6307886,-0.79431605
b5fd8a091,-1.9401225,0.44233903,0.063750654,0.0140565075,1.0279126
b6650d183,-1.1876533,0.09276641,-0.11538241,0.3380204,0.873171
b70ec3788,-3.5503185,0.99200547,-0.3831637,-0.07685366,2.1057236
b70f7c3d6,-1.5930548,-0.560106,0.25311682,0.50473434,1.3316246
b7910b841,-0.5980117,0.8226953,0.363355,0.16701761,-0.8109336
b7dda91fe,-2.201989,-0.007390827,0.3063729,0.49987265,1.0451864
b7e7c5c9b,-2.2251787,-0.21860683,0.3589177,1.1781782,0.7725741
b8084fe32,-1.7169621,-0.12876293,1.3195406,0.21734233,-0.040798664
b84ad40b4,-1.9134772,0.99072504,0.7957601,0.6780914,-0.41291395
b854220cb,-2.4325259,-0.22674286,0.92247355,1.4777713,0.08961244
b906d9b78,-0.78720397,1.3910296,1.1875119,-0.54934835,-1.4725825
b92781dca,-2.723603,0.120632395,1.3873318,1.673262,-0.8589088
b9d6b1488,-2.0694766,0.1932345,1.4546797,1.3961973,-1.0064288
ba2d4e877,-1.7236568,-0.21745762,0.9793878,0.5697016,0.4017846
bb15b64ea,-2.024783,-0.6534449,1.8256491,0.7184433,-0.10965854
bb675d874,-1.3139657,1.5191027,0.12724778,-0.12518895,-0.35138023
bbf6ed419,-1.7174833,0.2111175,1.0321374,1.1397954,-0.95722723
bbfc8a037,-0.9633488,0.60536706,0.75044215,0.001733344,-0.41437742
bc9c5a76d,-0.6108097,1.3205054,0.7008753,-0.2546332,-1.1317896
bcee746ce,-2.0371122,0.20947158,0.7248316,0.5859533,0.38280323
bd5ac00df,-2.4224687,-0.6561501,0.41320932,1.2290033,1.1771399
bd8ce1096,-2.0390735,-0.28685436,1.0233929,0.6266876,0.45728424
bde1336b6,-2.5712159,0.5215665,0.997722,1.2950568,-0.31937164
be07596c5,-3.6163368,-0.46651468,0.45373872,1.5365423,2.1599813
bf7c0f270,-1.8574746,0.86726946,1.0167301,0.4884514,-0.5889007
c001a0b58,-0.6819605,1.8573843,1.0542852,-0.34271893,-1.9407942
c03fe7452,-2.1415648,-0.13985014,0.031536818,0.73633856,1.300624
c1db71d88,-1.3601823,0.5190748,1.1687919,0.28896007,-0.7374605
c2284e2e9,-1.1633477,0.30367082,1.1044942,0.36579406,-0.5957812
c234e165f,-1.6995066,-0.078120105,1.1035795,0.806416,0.012745675
c24017264,-0.6270504,0.6222087,0.37246236,-0.3472182,-0.36018276
c2b16f8ae,-1.1191279,0.20294519,-0.019504791,0.48993906,0.16820556
c31714ab2,-1.8151705,1.6536095,0.84953076,0.6043289,-1.6317909
c421064dd,-1.6035429,0.8989178,1.3276094,1.2147976,-1.7255864
c4a3c0456,-2.1932814,-0.22624558,1.2637666,0.50684285,0.89954233
c4c4a926f,-2.2040339,-0.7696182,0.47949213,0.41800877,1.9683831
c4d225c88,-2.346312,-0.2576227,0.9536466,0.8352065,0.51386005
c4ff3b712,-1.91975,0.07268557,0.45613906,0.47864345,1.008406
c53fb8a18,-2.0494726,-0.56682026,1.3033319,0.6771946,0.61510473
c5574bf3d,-1.4964758,0.21136236,0.5620749,0.3584806,0.35613993
c5f20f40f,-1.2187573,0.3183013,1.1604654,0.29037055,-0.74972963
c66946e39,-0.66580427,0.58860004,0.44648543,-0.20429878,-0.12063175
c67b1fa40,-1.5454165,1.1225193,1.4937211,0.2952912,-1.6686461
c6ce1ed64,-0.8556683,0.5175268,0.5587893,0.13181347,-0.54761267
c6e763332,-2.2116764,0.5008311,1.0293041,0.80811,-0.016594186
c6f877dda,-0.81966966,0.5109347,0.24901627,-0.2160563,0.25159606
c7e8a87dc,-2.568648,-0.7241535,0.29156426,0.8697137,2.509085
c7ef9e0bf,-0.97032577,0.32328668,0.4277721,0.16591313,0.11077923
c87b301c0,-1.3103966,0.68501365,0.9195199,-0.03623723,-0.15762174
c8c7ef646,-1.4205747,0.5188658,1.243352,0.162406,-0.5780239
c8cc85a15,-3.0380402,-0.95599735,0.10049166,1.3383068,2.4072342
c8d22c965,-0.40298775,1.1618382,0.8491837,-0.015236687,-1.7207214
c8f4a2877,-1.4141432,0.4625828,0.05268553,0.37736169,0.4159477
c8fc0d746,-1.4766265,0.17087507,0.6011268,-0.061021276,0.6171725
c92cdde7f,-1.0542837,1.279371,0.5748866,-0.06293164,-0.6873038
c9a00b80f,-1.2820263,0.5164468,0.633437,-0.23476876,0.2265892
ca2c00404,-1.4497296,-0.16016176,0.22257757,0.36312562,0.8294719
cb33000d9,-1.4885687,-0.40753266,0.95990443,0.7208533,0.24068902
cbaabed93,-0.89036185,0.7248354,0.1795751,-0.6101616,0.4136471
cbd5f7a45,-1.1844614,0.86696154,0.62349135,-0.49504256,-0.29673615
cc0eced0d,-1.3549138,0.8709072,0.32910734,-0.43498418,0.51729274
cc3fe68d2,-1.8123065,-0.18509758,1.3200322,0.85974604,-0.25255615
cc515ec8c,-0.86326146,0.29067075,1.3477135,0.48059168,-1.4659197
cd091f4cf,-1.3560221,0.13292606,0.06552703,-0.07879515,1.2404616
cd829526d,-1.6435839,-0.14569333,1.0348566,0.66555494,0.00081328256
cd870fb18,-2.2360537,-0.90059316,0.4047625,1.0455809,1.6193436
cdab8ba8e,-1.4055567,0.96574277,0.5334976,0.2578347,-0.61986715
cde5f25db,-0.8892094,1.3400533,0.5472599,-0.11589618,-0.90844804
cedeef1a7,-3.0607767,0.10136081,2.2527614,1.6035191,-0.9015907
ceed27182,-0.751319,0.4813869,0.36308727,-0.027353983,-0.07795445
cf78e66fd,-1.4678171,1.7389505,0.9658895,0.1904704,-1.3777965
cf85bd080,-1.4041867,1.0557103,1.829562,0.35088363,-1.8324127
cf98480e0,-0.9062961,0.035779692,0.5259802,0.5943916,0.16552612
cfa2afea2,-1.0935953,1.338239,0.95934504,-0.2450593,-0.9727162
cfd4c95d9,-3.137417,-0.9141427,-0.6357769,1.0459456,3.4955382
d005caf41,-2.9370325,-1.3636843,0.35126847,0.9349123,3.413858
d02baef01,-2.7696912,-1.047358,0.5735637,1.281572,1.9956943
d1274381b,-1.5335001,0.004997231,1.0696468,0.15101977,0.11633651
d14d62508,-0.8912318,0.66195744,0.63782054,0.003546916,-0.59046954
d17343468,-2.5988235,-0.1933479,0.9536601,1.1332233,0.68647563
d24b8cde0,-1.8092322,-0.26230493,0.20011489,0.5862162,1.2061516
d2d48985e,-1.1887314,1.7070811,1.0387111,-0.07638574,-1.641027
d2fa0b0df,-3.1466238,-0.50772786,0.8410665,0.7332149,2.1948202
d31cc5eb8,-0.706206,1.1033125,0.035958916,-0.08855356,-0.4083626
d35c1ab62,-1.5419781,-0.073063456,0.50747746,0.47893617,0.5962625
d3740baed,-1.0401196,0.04604342,0.5042295,0.370317,0.112173036
d3975e1bd,-2.0612803,0.42201498,0.44478798,0.28140804,0.9308681
d3ac21f5d,-3.4911146,-0.36644787,-0.32347915,0.34892002,4.011311
d3bafdff5,-1.8753254,1.6384428,1.3668677,-0.5087121,-0.49704775
d452218f1,-1.8214638,0.48050576,0.24820758,0.6619272,0.4812916
d473d632a,-1.1225947,2.0984037,0.6907371,-0.970431,-1.1963775
d54759a77,-2.136075,-0.6523419,1.1257313,1.1850239,0.25360996
d5df16a32,-1.9681609,0.59527975,0.76144487,0.058685523,0.667595
d6335be38,-1.9939759,-0.56354356,0.32578874,0.37743074,1.8393855
d77a6813d,-1.6756836,0.44948146,0.77807933,1.1893737,-0.89810467
d81a46211,-1.4934962,1.1337943,0.84289664,0.046887774,-0.6823433
d840b5a02,-1.2329085,0.3592334,0.940284,0.16398874,-0.5897839
d8519e771,-2.1603084,0.38298807,1.134107,0.8621627,-0.3249111
d8603dd80,-3.2849426,-0.23353541,-0.22754906,0.57675344,3.5458837
d8f35138d,-0.64257956,0.013636135,0.024051102,0.1512749,0.3073487
d8fc9bc28,-1.2479861,0.4834132,0.848256,-0.110857815,-0.10164378
d8fceeb86,-1.2832386,-0.82863855,0.24645528,0.38083395,1.6495636
d9cf525bb,-2.0167007,-0.29745424,1.001133,0.96575207,0.36593506
da353217d,-2.203069,0.20131889,0.87133765,0.5388252,0.4356648
da9b9db54,-1.6154286,0.14033449,0.6020092,0.3598533,0.61335593
da9d78f91,-1.6885502,1.1717443,0.96975553,0.16866873,-0.840892
db23b96cb,-1.884897,-0.68765295,0.9291332,0.53000206,1.2508926
db71b8b85,-1.7335316,0.77667564,1.8108381,0.66830397,-1.7752397
dbea554c3,-2.6235933,-0.50547934,0.41741505,0.8367595,1.699733
dc94a986f,-0.42978406,1.1143913,0.5118453,-0.40100813,-1.0471003
dcaae830b,-2.819999,-0.61130726,0.8324796,0.7592465,1.6457855
dcb42ee1e,-2.2888591,-0.088210784,1.2492719,1.485554,-0.5467723
dd42b35eb,-1.1311053,1.5113982,0.98963445,-0.53267866,-0.678693
dd5f93066,-0.7213123,0.5922053,0.4308513,-0.24255036,-0.09086463
dd7732e86,-2.1223314,0.13954678,0.7656065,1.2067218,-0.3612195
dd8817ccb,-1.3799236,0.9016314,1.5541989,-0.3468329,-0.95845634
ddc628647,-1.2706037,0.44864666,0.8700203,0.07728529,-0.15520838
de43c6ce5,-2.2181497,0.36632463,0.8497013,1.3380644,-0.5617512
de59f42db,-2.0535417,0.39625484,1.4074452,0.72480834,-0.5297066
df39a5468,-2.322667,-0.62587935,0.8256726,0.3884779,1.5977448
df59dd59f,-1.3847408,0.7715552,0.39565325,1.0573698,-0.7939967
df706fd55,-2.5775256,0.7532636,1.0234567,1.2197646,-0.55656344
e0be7da0d,-2.0511816,0.9337166,0.849525,0.5495945,-0.64267457
e0e241d57,-2.5174556,1.0900394,0.67243886,0.24112026,0.36508623
e129ff4a1,-0.7953277,0.6762427,0.8154378,-0.4157165,-0.20564505
e156e8aa0,-0.83281714,1.547906,0.5398615,0.59791434,-1.852775
e16882f44,-1.4461652,-0.3110709,1.0795699,0.9682787,-0.47909495
e1d40ecc1,-2.3670883,0.75892746,1.1872289,0.914236,-0.46855953
e1ecc1b26,-1.3938246,0.2671548,1.1678152,0.008851793,-0.29502246
e267af6d8,-2.0477593,-0.081708886,0.27746674,1.1490368,0.7354064
e276617a4,-2.346958,0.28038636,0.51757956,0.5046631,1.1962106
e29fd3f0a,-2.2879944,0.8635766,0.49945468,0.3566322,0.59734714
e2daa33db,-1.9181008,0.55418766,-0.02191685,0.2578837,1.0651182
e31df86bc,-2.282487,-0.10764963,0.5258278,1.8389086,0.2727961
e32c29f03,-1.6620278,1.2142104,0.3145609,0.93854064,-0.9220045
e34280d51,-1.6142789,-0.08395647,1.1669179,0.7168796,-0.54606587
e3b6b7d2e,-1.6353264,0.30836606,-0.1370642,0.23446812,1.2199864
e3f51f5e0,-2.7338617,0.22053042,0.9531428,1.6496339,0.38233715
e49b7c262,-0.55020577,1.2752497,0.58539176,-0.79261667,-0.7731715
e5f76fab6,-2.052032,-1.6888754,0.20550269,1.1711221,2.2238297
e6645c764,-2.0852854,-0.008571088,0.9866067,0.27976456,0.61489093
e748f52b7,-2.375341,1.0279189,0.6883737,0.21722917,0.40737495
e78e9736a,-3.1504862,-0.9352993,0.8189717,0.7179171,2.6568503
e79487c5d,-2.3525321,0.14284062,0.16292022,0.53912383,1.1404535
e79f310db,-1.7150506,-0.7333458,0.397505,0.9805117,0.9926668
e7b44276b,-2.121352,1.1230994,0.6621834,1.7286721,-1.2993151
e86a055e3,-1.2398732,0.8177661,0.28782314,-0.108235456,0.24258982
e92d3d4cf,-3.3044496,-1.3819249,0.79080594,1.0737242,2.6250553
e998d6d60,-2.6597362,-0.10369525,0.8379625,0.8932516,0.94482833
e9cb42d59,-1.4752452,-0.6827381,0.5930468,0.2780058,0.9679197
e9e06e3f6,-1.0656577,0.86245674,0.48308706,0.08340585,-0.41043106
ea3c51eb3,-2.0503316,0.21829985,0.9403389,0.69161206,0.27509397
ea6129e3d,-2.408462,-0.5805923,1.6340486,0.77407914,0.56506205
ea9d13261,-0.8457735,0.5834899,0.41865894,-0.06553906,-0.26816076
eb64e3d68,-1.1449617,-0.048961602,0.8156453,0.77016795,-0.37788427
eb8baed62,-0.7658051,1.4640497,1.2106541,0.1956618,-2.3152804
eb939ea9e,-1.9366242,0.1678805,0.2581898,1.2987577,-0.10041109
ebeebeee4,-2.1174002,-0.42977932,1.0854326,1.7118509,-0.39254642
ec182ebc4,-2.6725624,-1.0873487,0.58199424,0.69457716,2.1808748
ec2bb7160,-2.5776272,0.09908441,1.0867999,0.7479013,0.8073672
ec322a0f2,-2.0728173,0.88979506,0.69504106,0.0765686,0.2690745
ed40421f9,-2.4570608,0.16109508,0.9775037,0.1043039,1.0976257
ee9ba4990,-2.3193104,-0.025021203,1.6385682,1.3558213,-0.3269855
eea123bb1,-1.1706201,0.51583374,-0.36970675,-0.09526031,0.97946376
eed4b685b,-2.1812031,0.2589503,1.8414328,0.23375328,-0.45442036
ef7c5813c,-3.2394161,-0.46914676,0.9737476,0.9204432,1.8123081
ef9196721,-0.8454748,-0.22267279,0.14325911,-0.116289064,0.8768244
ef9b5808b,-0.70102125,1.0995932,0.97276735,0.20470713,-1.715576
efbe1f3ef,-0.8754683,-0.030574717,0.28757113,0.2120498,0.3707238
efbf1703a,-2.006581,0.68118906,0.3692998,0.7561409,-0.19318429
efe27171b,-0.62311196,1.2220337,0.81041193,-0.0726013,-1.8455327
eff5c562e,-0.71163166,0.33356154,0.5310942,-0.3834674,0.27948254
f05665d6d,-1.1579285,0.7827795,0.39134067,0.34301284,-0.27053058
f08275fdc,-2.8283744,-0.5136638,1.2944349,1.322919,0.59786695
f08503742,-1.7535129,0.052284483,0.058468223,0.3191218,1.2046392
